,Fighter,W/L,Date,Method,Round,Time,Method Code,Total Fight Time (Sec),KD,Sig. Str. Landed,Sig. Str. Attempted,Sig. Str. %,Total Str. Landed,Total Str. Attempted,Total Str. %,TD Landed,TD Attempted,TD %,Sub. Attempted,Sub. Successful,Sub. %,Ctrl Time (Sec),Opp. KD,Opp. Sig. Str. Landed,Opp. Sig. Str. Attempted,Opp. Sig. Str. %,Opp. Total Str. Landed,Opp. Total Str. Attempted,Opp. Total Str. %,Opp. TD Landed,Opp. TD Attempted,Opp. TD %,Opp. Sub. Attempted,Opp. Sub. Successful,Opp. Sub. %,Opp. Ctrl Time (Sec),Opp. Fighter,Opp. Fighter Code,Target
1452,Tanner Boser,loss,2021-06-05,S-DEC,3.0,5:00,4,1200,0.0,45.0,105.0,0.42,84.0,153.0,0.55,0.0,0.0,N/A,0.0,0.0,N/A,42.0,0.0,10.0,38.0,0.26,51.0,98.0,0.52,2.0,3.0,0.66,0.0,0.0,N/A,398.0,Ilir Latifi,559,0
1453,Tanner Boser,loss,2020-11-07,U-DEC,3.0,5:00,6,1200,0.0,68.0,119.0,0.57,68.0,119.0,0.57,0.0,0.0,N/A,0.0,0.0,N/A,0.0,0.0,34.0,82.0,0.41,34.0,82.0,0.41,0.0,0.0,N/A,0.0,0.0,N/A,0.0,Andrei Arlovski,79,0
1454,Tanner Boser,win,2020-07-25,KO/TKO,2.0,2:36,2,756,0.0,43.0,60.0,0.71,43.0,60.0,0.72,0.0,0.0,N/A,0.0,0.0,N/A,6.0,0.0,12.0,36.0,0.33,13.0,37.0,0.35,0.0,1.0,0.0,0.0,0.0,N/A,0.0,Raphael Pessoa,1140,1
1455,Tanner Boser,win,2020-06-27,KO/TKO,1.0,2:41,2,161,1.0,15.0,22.0,0.68,15.0,22.0,0.68,0.0,0.0,N/A,0.0,0.0,N/A,1.0,0.0,6.0,17.0,0.35,6.0,17.0,0.35,0.0,0.0,N/A,0.0,0.0,N/A,0.0,Philipe Lins,1116,1
1456,Tanner Boser,loss,2019-12-21,U-DEC,3.0,5:00,6,1200,0.0,32.0,104.0,0.3,32.0,104.0,0.31,0.0,0.0,N/A,0.0,0.0,N/A,0.0,0.0,65.0,160.0,0.4,65.0,160.0,0.41,0.0,1.0,0.0,0.0,0.0,N/A,0.0,Ciryl Gane,261,0
1457,Tanner Boser,win,2019-10-18,U-DEC,3.0,5:00,6,1200,0.0,93.0,151.0,0.61,93.0,151.0,0.62,0.0,0.0,N/A,0.0,0.0,N/A,0.0,0.0,32.0,108.0,0.29,32.0,108.0,0.3,0.0,0.0,N/A,0.0,0.0,N/A,0.0,Daniel Spitz,330,1
1458,Poliana Botelho,loss,2022-06-04,SUB,1.0,4:55,5,295,0.0,19.0,26.0,0.73,19.0,26.0,0.73,0.0,0.0,N/A,0.0,0.0,N/A,0.0,0.0,17.0,68.0,0.25,23.0,75.0,0.31,1.0,1.0,1.0,1.0,1.0,1.0,47.0,Karine Silva,771,0
1459,Poliana Botelho,loss,2021-05-01,S-DEC,3.0,5:00,4,1200,0.0,34.0,57.0,0.59,87.0,112.0,0.78,1.0,4.0,0.25,0.0,0.0,N/A,279.0,0.0,25.0,46.0,0.54,100.0,130.0,0.77,0.0,0.0,N/A,0.0,0.0,N/A,328.0,Luana Carolina,865,0
1460,Poliana Botelho,loss,2020-10-17,U-DEC,3.0,5:00,6,1200,0.0,22.0,43.0,0.51,39.0,61.0,0.64,0.0,0.0,N/A,0.0,0.0,N/A,76.0,0.0,57.0,98.0,0.58,104.0,161.0,0.65,3.0,7.0,0.42,0.0,0.0,N/A,574.0,Gillian Robertson,507,0
1461,Poliana Botelho,win,2019-04-13,U-DEC,3.0,5:00,6,1200,0.0,47.0,84.0,0.55,152.0,202.0,0.75,2.0,2.0,1.0,0.0,0.0,N/A,413.0,0.0,47.0,116.0,0.4,105.0,182.0,0.58,0.0,0.0,N/A,0.0,0.0,N/A,176.0,Lauren Mueller,837,1
1462,Poliana Botelho,loss,2018-11-17,SUB,1.0,4:48,5,288,0.0,6.0,20.0,0.3,10.0,24.0,0.42,0.0,0.0,N/A,0.0,0.0,N/A,0.0,0.0,22.0,41.0,0.53,35.0,54.0,0.65,2.0,3.0,0.66,1.0,1.0,1.0,111.0,Cynthia Calvillo,299,0
1463,Poliana Botelho,win,2018-05-19,KO/TKO,1.0,0:33,2,33,1.0,9.0,13.0,0.69,9.0,13.0,0.69,0.0,0.0,N/A,0.0,0.0,N/A,5.0,0.0,2.0,3.0,0.66,2.0,3.0,0.67,0.0,0.0,N/A,0.0,0.0,N/A,0.0,Syuri Kondo,1289,1
1464,Poliana Botelho,win,2017-10-07,U-DEC,3.0,5:00,6,1200,0.0,67.0,105.0,0.63,157.0,212.0,0.74,1.0,1.0,1.0,0.0,0.0,N/A,57.0,0.0,27.0,58.0,0.46,89.0,124.0,0.72,0.0,15.0,0.0,0.0,0.0,N/A,610.0,Pearl Gonzalez,1105,1
1465,Brian Bowles,loss,2013-05-25,KO/TKO,2.0,1:43,2,703,1.0,24.0,72.0,0.33,28.0,76.0,0.37,0.0,0.0,N/A,1.0,0.0,0.0,49.0,1.0,44.0,100.0,0.44,46.0,103.0,0.45,0.0,0.0,N/A,0.0,0.0,N/A,31.0,George Roop,494,0
1466,Brian Bowles,loss,2011-11-19,SUB,2.0,1:27,5,687,0.0,13.0,68.0,0.19,14.0,69.0,0.2,0.0,0.0,N/A,0.0,0.0,N/A,0.0,1.0,36.0,61.0,0.59,44.0,69.0,0.64,1.0,1.0,1.0,1.0,1.0,1.0,139.0,Urijah Faber,1370,0
1467,Brian Bowles,win,2011-07-02,U-DEC,3.0,5:00,6,1200,0.0,29.0,86.0,0.33,46.0,107.0,0.43,1.0,1.0,1.0,0.0,0.0,N/A,369.0,0.0,14.0,89.0,0.15,33.0,111.0,0.3,0.0,0.0,N/A,0.0,0.0,N/A,24.0,Takeya Mizugaki,1300,1
1468,Brian Bowles,win,2011-03-03,SUB,1.0,3:30,5,210,0.0,19.0,61.0,0.31,20.0,62.0,0.32,1.0,1.0,1.0,1.0,1.0,1.0,8.0,0.0,17.0,49.0,0.34,18.0,50.0,0.36,0.0,0.0,N/A,0.0,0.0,N/A,18.0,Damacio Page,309,1
1469,Brian Bowles,loss,2010-03-06,KO/TKO,2.0,5:00,2,900,0.0,15.0,89.0,0.16,15.0,89.0,0.17,0.0,1.0,0.0,0.0,0.0,N/A,0.0,0.0,42.0,109.0,0.38,49.0,116.0,0.42,2.0,2.0,1.0,0.0,0.0,N/A,51.0,Dominick Cruz,393,0
1470,Brian Bowles,win,2009-08-09,KO/TKO,1.0,3:57,2,237,1.0,12.0,33.0,0.36,20.0,42.0,0.48,1.0,1.0,1.0,0.0,0.0,N/A,92.0,0.0,8.0,22.0,0.36,30.0,47.0,0.64,0.0,0.0,N/A,0.0,0.0,N/A,2.0,Miguel Torres,996,1
1471,Brian Bowles,win,2008-12-03,SUB,3.0,1:11,5,971,0.0,19.0,93.0,0.2,43.0,120.0,0.36,2.0,2.0,1.0,2.0,1.0,0.5,256.0,0.0,23.0,84.0,0.27,33.0,94.0,0.35,1.0,1.0,1.0,0.0,0.0,N/A,41.0,Will Ribeiro,1405,1
1472,Brian Bowles,win,2008-08-03,SUB,1.0,3:30,5,210,0.0,12.0,30.0,0.4,13.0,31.0,0.42,0.0,1.0,0.0,2.0,1.0,0.5,63.0,0.0,14.0,29.0,0.48,18.0,33.0,0.55,0.0,0.0,N/A,0.0,0.0,N/A,55.0,Damacio Page,309,1
1473,Brian Bowles,win,2007-12-12,KO/TKO,2.0,2:09,2,729,2.0,21.0,90.0,0.23,26.0,95.0,0.27,0.0,0.0,N/A,0.0,0.0,N/A,45.0,0.0,13.0,47.0,0.27,16.0,50.0,0.32,1.0,6.0,0.16,0.0,0.0,N/A,39.0,Marcos Galvao,915,1
1474,Brian Bowles,win,2007-06-03,SUB,2.0,2:50,5,770,1.0,14.0,47.0,0.29,36.0,71.0,0.51,2.0,3.0,0.66,1.0,1.0,1.0,263.0,0.0,13.0,33.0,0.39,22.0,42.0,0.52,0.0,1.0,0.0,0.0,0.0,N/A,84.0,Charlie Valencia,226,1
1475,Sean Brady,win,2023-12-02,SUB,3.0,1:43,5,1003,0.0,14.0,24.0,0.58,97.0,130.0,0.75,5.0,5.0,1.0,3.0,1.0,0.3333333333333333,546.0,0.0,18.0,32.0,0.56,21.0,35.0,0.6,0.0,0.0,N/A,0.0,0.0,N/A,19.0,Kelvin Gastelum,790,1
1476,Sean Brady,loss,2022-10-22,KO/TKO,2.0,4:47,2,887,0.0,58.0,118.0,0.49,58.0,118.0,0.49,0.0,5.0,0.0,0.0,0.0,N/A,0.0,0.0,80.0,209.0,0.38,80.0,209.0,0.38,0.0,0.0,N/A,0.0,0.0,N/A,0.0,Belal Muhammad,130,0
1477,Sean Brady,win,2021-11-20,U-DEC,3.0,5:00,6,1200,0.0,18.0,42.0,0.42,51.0,80.0,0.64,5.0,8.0,0.62,0.0,0.0,N/A,465.0,0.0,29.0,57.0,0.5,71.0,107.0,0.66,1.0,1.0,1.0,0.0,0.0,N/A,53.0,Michael Chiesa,981,1
1478,Sean Brady,win,2021-03-06,SUB,3.0,3:28,5,1108,0.0,37.0,68.0,0.54,133.0,187.0,0.71,1.0,1.0,1.0,1.0,1.0,1.0,488.0,0.0,21.0,84.0,0.25,32.0,95.0,0.34,0.0,0.0,N/A,0.0,0.0,N/A,4.0,Jake Matthews,588,1
1479,Sean Brady,win,2020-08-29,SUB,2.0,1:47,5,707,0.0,34.0,60.0,0.56,65.0,99.0,0.66,2.0,2.0,1.0,2.0,1.0,0.5,128.0,0.0,16.0,39.0,0.41,17.0,40.0,0.42,0.0,0.0,N/A,0.0,0.0,N/A,0.0,Christian Aguilera,255,1
1480,Sean Brady,win,2020-02-29,U-DEC,3.0,5:00,6,1200,0.0,47.0,91.0,0.51,125.0,191.0,0.65,4.0,9.0,0.44,1.0,0.0,0,478.0,0.0,37.0,87.0,0.42,38.0,88.0,0.43,0.0,1.0,0.0,0.0,0.0,N/A,18.0,Ismail Naurdiev,564,1
1481,Sean Brady,win,2019-10-18,U-DEC,3.0,5:00,6,1200,1.0,119.0,210.0,0.56,148.0,240.0,0.62,2.0,3.0,0.66,0.0,0.0,N/A,42.0,0.0,107.0,291.0,0.36,128.0,313.0,0.41,0.0,6.0,0.0,0.0,0.0,N/A,84.0,Court McGee,290,1
1482,Ebenezer Fontes Braga,loss,2004-05-15,KO/TKO,2.0,1:28,2,688,0.0,15.0,28.0,0.53,15.0,28.0,0.54,0.0,0.0,N/A,0.0,0.0,N/A,N/A,1.0,8.0,13.0,0.61,19.0,24.0,0.79,1.0,3.0,0.33,0.0,0.0,N/A,N/A,Fabricio Werdum,455,0
1483,Ebenezer Fontes Braga,win,2001-07-29,U-DEC,3.0,5:00,6,1200,0.0,49.0,100.0,0.49,118.0,184.0,0.64,0.0,0.0,N/A,1.0,0.0,0,N/A,0.0,3.0,26.0,0.11,58.0,96.0,0.6,0.0,8.0,0.0,0.0,0.0,N/A,N/A,Daijiro Matsui,305,1
1484,Ebenezer Fontes Braga,loss,2000-01-30,U-DEC,1.0,15:00,6,900,0.0,17.0,26.0,0.65,72.0,88.0,0.82,0.0,0.0,N/A,0.0,0.0,N/A,N/A,0.0,9.0,22.0,0.4,85.0,103.0,0.83,2.0,2.0,1.0,0.0,0.0,N/A,N/A,Akira Shoji,12,0
1485,Ebenezer Fontes Braga,loss,1999-07-04,SUB,1.0,9:23,5,563,0.0,6.0,16.0,0.37,12.0,22.0,0.55,0.0,0.0,N/A,0.0,0.0,N/A,N/A,0.0,15.0,37.0,0.4,31.0,54.0,0.57,3.0,5.0,0.6,1.0,1.0,1.0,N/A,Kazushi Sakuraba,784,0
1486,Ebenezer Fontes Braga,win,1998-10-16,SUB,1.0,3:27,5,207,0.0,9.0,16.0,0.56,17.0,26.0,0.65,1.0,1.0,1.0,1.0,1.0,1.0,N/A,0.0,3.0,5.0,0.6,11.0,13.0,0.85,0.0,0.0,N/A,0.0,0.0,N/A,N/A,Jeremy Horn,637,1
1487,Ramiz Brahimaj,loss,2024-05-18,U-DEC,3.0,5:00,6,1200,0.0,3.0,6.0,0.5,15.0,20.0,0.75,1.0,8.0,0.12,0.0,0.0,N/A,224.0,0.0,43.0,52.0,0.82,110.0,134.0,0.82,5.0,6.0,0.83,0.0,0.0,N/A,613.0,Themba Gorimbo,1314,0
1488,Ramiz Brahimaj,win,2022-02-26,SUB,1.0,2:02,5,122,0.0,0.0,1.0,0.0,2.0,4.0,0.5,1.0,1.0,1.0,3.0,1.0,0.3333333333333333,93.0,0.0,0.0,2.0,0.0,3.0,5.0,0.6,0.0,0.0,N/A,0.0,0.0,N/A,0.0,Micheal Gillmore,989,1
1489,Ramiz Brahimaj,loss,2022-01-15,U-DEC,3.0,5:00,6,1200,0.0,32.0,62.0,0.51,35.0,65.0,0.54,1.0,3.0,0.33,1.0,0.0,0,30.0,1.0,54.0,91.0,0.59,76.0,113.0,0.67,5.0,11.0,0.45,1.0,0.0,0,657.0,Court McGee,290,0
1490,Ramiz Brahimaj,win,2021-08-21,SUB,1.0,2:33,5,153,0.0,1.0,2.0,0.5,3.0,5.0,0.6,2.0,2.0,1.0,1.0,1.0,1.0,132.0,0.0,1.0,1.0,1.0,1.0,3.0,0.33,0.0,0.0,N/A,0.0,0.0,N/A,0.0,Sasha Palatnikov,1221,1
1491,Ramiz Brahimaj,loss,2020-11-07,KO/TKO,3.0,2:03,2,1023,0.0,45.0,123.0,0.36,46.0,124.0,0.37,0.0,0.0,N/A,0.0,0.0,N/A,13.0,0.0,74.0,167.0,0.44,82.0,175.0,0.47,0.0,1.0,0.0,0.0,0.0,N/A,32.0,Max Griffin,969,0
1492,David Branch,loss,2019-03-30,SUB,1.0,0:49,5,49,0.0,1.0,6.0,0.16,1.0,6.0,0.17,0.0,0.0,N/A,0.0,0.0,N/A,4.0,0.0,3.0,10.0,0.3,3.0,10.0,0.3,1.0,2.0,0.5,1.0,1.0,1.0,10.0,Jack Hermansson,576,0
1493,David Branch,loss,2018-11-03,KO/TKO,2.0,0:39,2,639,0.0,10.0,25.0,0.4,13.0,28.0,0.46,3.0,10.0,0.3,0.0,0.0,N/A,119.0,1.0,26.0,56.0,0.46,31.0,61.0,0.51,0.0,0.0,N/A,0.0,0.0,N/A,42.0,Jared Cannonier,612,0
1494,David Branch,win,2018-04-21,KO/TKO,1.0,2:30,2,150,1.0,5.0,15.0,0.33,5.0,15.0,0.33,0.0,1.0,0.0,0.0,0.0,N/A,2.0,0.0,14.0,29.0,0.48,14.0,29.0,0.48,0.0,0.0,N/A,0.0,0.0,N/A,0.0,Thiago Santos,1318,1
1495,David Branch,loss,2017-09-16,KO/TKO,2.0,4:05,2,845,0.0,25.0,56.0,0.44,51.0,82.0,0.62,1.0,2.0,0.5,0.0,0.0,N/A,138.0,0.0,58.0,85.0,0.68,68.0,97.0,0.7,2.0,5.0,0.4,0.0,0.0,N/A,222.0,Luke Rockhold,880,0
1496,David Branch,win,2017-05-13,S-DEC,3.0,5:00,4,1200,0.0,39.0,122.0,0.31,93.0,181.0,0.51,2.0,7.0,0.28,0.0,0.0,N/A,312.0,0.0,28.0,85.0,0.32,49.0,110.0,0.45,1.0,2.0,0.5,0.0,0.0,N/A,57.0,Krzysztof Jotko,819,1
1497,David Branch,loss,2011-03-03,SUB,2.0,1:44,5,704,0.0,6.0,23.0,0.26,17.0,35.0,0.49,1.0,1.0,1.0,0.0,0.0,N/A,199.0,0.0,2.0,3.0,0.66,4.0,5.0,0.8,0.0,2.0,0.0,3.0,1.0,0.3333333333333333,26.0,Rousimar Palhares,1194,0
1498,David Branch,win,2010-12-04,U-DEC,3.0,5:00,6,1200,0.0,16.0,27.0,0.59,53.0,79.0,0.67,4.0,10.0,0.4,0.0,0.0,N/A,739.0,0.0,6.0,15.0,0.4,17.0,32.0,0.53,0.0,0.0,N/A,0.0,0.0,N/A,28.0,Rich Attonito,1157,1
1499,David Branch,win,2010-09-15,U-DEC,3.0,5:00,6,1200,0.0,15.0,31.0,0.48,62.0,85.0,0.73,3.0,10.0,0.3,0.0,0.0,N/A,459.0,0.0,10.0,43.0,0.23,19.0,55.0,0.35,0.0,0.0,N/A,0.0,0.0,N/A,83.0,Tomasz Drwal,1346,1
1500,David Branch,loss,2010-07-03,KO/TKO,3.0,2:35,2,1055,0.0,20.0,39.0,0.51,40.0,60.0,0.67,0.0,2.0,0.0,0.0,0.0,N/A,88.0,0.0,10.0,37.0,0.27,11.0,39.0,0.28,5.0,5.0,1.0,0.0,0.0,N/A,288.0,Gerald Harris,497,0
1501,Diego Brandao,loss,2016-01-02,SUB,3.0,1:37,5,997,0.0,56.0,108.0,0.51,61.0,116.0,0.53,2.0,3.0,0.66,0.0,0.0,N/A,20.0,0.0,29.0,110.0,0.26,33.0,114.0,0.29,0.0,1.0,0.0,2.0,1.0,0.5,103.0,Brian Ortega,174,0
1502,Diego Brandao,win,2015-09-26,KO/TKO,1.0,0:28,2,28,1.0,14.0,17.0,0.82,14.0,19.0,0.74,0.0,0.0,N/A,0.0,0.0,N/A,8.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,N/A,0.0,0.0,N/A,2.0,Katsunori Kikuno,780,1
1503,Diego Brandao,win,2015-04-18,KO/TKO,1.0,5:00,2,300,0.0,12.0,24.0,0.5,25.0,39.0,0.64,2.0,3.0,0.66,0.0,0.0,N/A,145.0,0.0,11.0,18.0,0.61,17.0,24.0,0.71,1.0,3.0,0.33,0.0,0.0,N/A,59.0,Jimy Hettes,658,1
1504,Diego Brandao,loss,2014-07-19,KO/TKO,1.0,4:05,2,245,0.0,9.0,22.0,0.4,10.0,23.0,0.43,0.0,2.0,0.0,1.0,0.0,0,22.0,1.0,18.0,49.0,0.36,37.0,68.0,0.54,1.0,1.0,1.0,0.0,0.0,N/A,142.0,Conor McGregor,283,0
1505,Diego Brandao,loss,2013-12-28,KO/TKO,1.0,4:54,2,294,0.0,16.0,48.0,0.33,17.0,49.0,0.35,1.0,2.0,0.5,0.0,0.0,N/A,12.0,1.0,44.0,87.0,0.5,48.0,94.0,0.51,0.0,0.0,N/A,0.0,0.0,N/A,33.0,Dustin Poirier,412,0
1506,Diego Brandao,win,2013-08-17,U-DEC,3.0,5:00,6,1200,0.0,42.0,86.0,0.48,64.0,108.0,0.59,8.0,10.0,0.8,0.0,0.0,N/A,266.0,0.0,61.0,160.0,0.38,88.0,195.0,0.45,0.0,8.0,0.0,0.0,0.0,N/A,168.0,Daniel Pineda,326,1
1507,Diego Brandao,win,2013-04-06,SUB,1.0,3:27,5,207,0.0,9.0,18.0,0.5,18.0,27.0,0.67,0.0,0.0,N/A,1.0,1.0,1.0,101.0,0.0,4.0,14.0,0.28,6.0,17.0,0.35,1.0,2.0,0.5,0.0,0.0,N/A,0.0,Pablo Garza,1083,1
1508,Diego Brandao,win,2012-10-13,U-DEC,3.0,5:00,6,1200,1.0,33.0,77.0,0.42,84.0,133.0,0.63,3.0,4.0,0.75,0.0,0.0,N/A,333.0,0.0,39.0,109.0,0.35,59.0,129.0,0.46,0.0,4.0,0.0,1.0,0.0,0,37.0,Joey Gambino,683,1
1509,Diego Brandao,loss,2012-05-26,U-DEC,3.0,5:00,6,1200,0.0,23.0,47.0,0.48,46.0,79.0,0.58,0.0,0.0,N/A,0.0,0.0,N/A,250.0,0.0,36.0,88.0,0.4,115.0,187.0,0.61,1.0,6.0,0.16,1.0,0.0,0,392.0,Darren Elkins,344,0
1510,Diego Brandao,win,2011-12-03,SUB,1.0,4:51,5,291,1.0,19.0,39.0,0.48,23.0,43.0,0.53,1.0,1.0,1.0,1.0,1.0,1.0,26.0,1.0,25.0,78.0,0.32,31.0,84.0,0.37,1.0,1.0,1.0,0.0,0.0,N/A,61.0,Dennis Bermudez,368,1
1511,Bruna Brasil,loss,2024-02-10,U-DEC,3.0,5:00,6,1200,0.0,28.0,63.0,0.44,52.0,99.0,0.53,1.0,2.0,0.5,0.0,0.0,N/A,149.0,0.0,58.0,112.0,0.51,73.0,131.0,0.56,1.0,2.0,0.5,0.0,0.0,N/A,55.0,Loma Lookboonmee,857,0
1512,Bruna Brasil,win,2023-07-22,U-DEC,3.0,5:00,6,1200,0.0,56.0,90.0,0.62,73.0,111.0,0.66,2.0,3.0,0.66,0.0,0.0,N/A,201.0,0.0,54.0,144.0,0.37,124.0,223.0,0.56,0.0,2.0,0.0,0.0,0.0,N/A,65.0,Shauna Bannon,1256,1
1513,Bruna Brasil,loss,2023-04-15,KO/TKO,2.0,2:42,2,762,0.0,15.0,22.0,0.68,43.0,50.0,0.86,0.0,1.0,0.0,0.0,0.0,N/A,79.0,1.0,54.0,93.0,0.58,94.0,133.0,0.71,3.0,3.0,1.0,0.0,0.0,N/A,233.0,Denise Gomes,367,0
1514,Bruna Brasil,win,2022-09-13,KO/TKO,2.0,4:33,2,873,1.0,40.0,49.0,0.81,50.0,60.0,0.83,2.0,2.0,1.0,0.0,0.0,N/A,152.0,0.0,19.0,34.0,0.55,65.0,83.0,0.78,3.0,8.0,0.37,0.0,0.0,N/A,182.0,Marnic Mann,936,1
1515,Mike Breeden,win,2023-10-21,KO/TKO,3.0,3:00,2,1080,1.0,92.0,177.0,0.51,94.0,181.0,0.52,0.0,1.0,0.0,0.0,0.0,N/A,1.0,0.0,103.0,194.0,0.53,104.0,195.0,0.53,0.0,5.0,0.0,0.0,0.0,N/A,5.0,Anshul Jubli,89,1
1516,Mike Breeden,loss,2023-08-12,KO/TKO,1.0,1:25,2,85,0.0,1.0,5.0,0.2,1.0,5.0,0.2,0.0,1.0,0.0,0.0,0.0,N/A,0.0,0.0,30.0,47.0,0.63,30.0,47.0,0.64,0.0,2.0,0.0,0.0,0.0,N/A,3.0,Terrance McKinney,1310,0
1517,Mike Breeden,loss,2022-04-30,U-DEC,3.0,5:00,6,1200,0.0,104.0,210.0,0.49,115.0,221.0,0.52,3.0,4.0,0.75,0.0,0.0,N/A,116.0,0.0,92.0,141.0,0.65,99.0,150.0,0.66,9.0,16.0,0.56,0.0,0.0,N/A,219.0,Natan Levy,1044,0
1518,Mike Breeden,loss,2021-10-02,KO/TKO,1.0,1:20,2,80,0.0,6.0,15.0,0.4,6.0,15.0,0.4,0.0,0.0,N/A,0.0,0.0,N/A,0.0,1.0,20.0,35.0,0.57,20.0,35.0,0.57,0.0,2.0,0.0,0.0,0.0,N/A,0.0,Alexander Hernandez,46,0
1519,Mike Breeden,loss,2020-08-25,U-DEC,3.0,5:00,6,1200,0.0,60.0,176.0,0.34,62.0,179.0,0.35,0.0,4.0,0.0,0.0,0.0,N/A,33.0,0.0,88.0,167.0,0.52,89.0,170.0,0.52,2.0,9.0,0.22,0.0,0.0,N/A,25.0,Anthony Romero,101,0
1520,Tom Breese,loss,2021-01-20,SUB,2.0,1:41,5,701,0.0,1.0,4.0,0.25,6.0,12.0,0.5,0.0,1.0,0.0,3.0,0.0,0.0,60.0,0.0,25.0,38.0,0.65,73.0,91.0,0.8,2.0,5.0,0.4,1.0,1.0,1.0,274.0,Omari Akhmedov,1080,0
1521,Tom Breese,win,2020-10-10,KO/TKO,1.0,1:42,2,102,1.0,17.0,27.0,0.62,18.0,28.0,0.64,0.0,0.0,N/A,0.0,0.0,N/A,5.0,0.0,2.0,15.0,0.13,2.0,16.0,0.12,0.0,0.0,N/A,0.0,0.0,N/A,0.0,KB Bhullar,760,1
1522,Tom Breese,loss,2020-02-29,KO/TKO,1.0,4:47,2,287,0.0,4.0,5.0,0.8,5.0,6.0,0.83,0.0,1.0,0.0,0.0,0.0,N/A,12.0,0.0,20.0,29.0,0.68,38.0,52.0,0.73,0.0,1.0,0.0,0.0,0.0,N/A,254.0,Brendan Allen,161,0
1523,Tom Breese,win,2018-05-27,KO/TKO,1.0,3:33,2,213,1.0,23.0,44.0,0.52,23.0,44.0,0.52,0.0,0.0,N/A,0.0,0.0,N/A,1.0,0.0,6.0,28.0,0.21,6.0,28.0,0.21,0.0,0.0,N/A,0.0,0.0,N/A,0.0,Daniel Kelly,322,1
1524,Tom Breese,loss,2016-06-04,S-DEC,3.0,5:00,4,1200,0.0,62.0,153.0,0.4,62.0,153.0,0.41,0.0,3.0,0.0,0.0,0.0,N/A,11.0,0.0,73.0,207.0,0.35,77.0,211.0,0.36,0.0,2.0,0.0,0.0,0.0,N/A,18.0,Sean Strickland,1233,0
1525,Tom Breese,win,2016-02-27,U-DEC,3.0,5:00,6,1200,0.0,32.0,59.0,0.54,88.0,121.0,0.73,0.0,0.0,N/A,1.0,0.0,0,386.0,0.0,6.0,16.0,0.37,16.0,27.0,0.59,3.0,6.0,0.5,1.0,0.0,0,239.0,Keita Nakamura,786,1
1526,Tom Breese,win,2015-10-24,KO/TKO,1.0,4:37,2,277,1.0,23.0,35.0,0.65,24.0,36.0,0.67,0.0,0.0,N/A,0.0,0.0,N/A,3.0,0.0,5.0,24.0,0.2,8.0,28.0,0.29,0.0,1.0,0.0,0.0,0.0,N/A,29.0,Cathal Pendred,207,1
1527,Tom Breese,win,2015-05-30,KO/TKO,1.0,4:58,2,298,1.0,26.0,42.0,0.61,26.0,42.0,0.62,0.0,2.0,0.0,0.0,0.0,N/A,58.0,0.0,21.0,43.0,0.48,28.0,52.0,0.54,0.0,2.0,0.0,0.0,0.0,N/A,45.0,Luiz Dutra,874,1
1528,Charlie Brenneman,loss,2014-11-08,SUB,1.0,4:15,5,255,0.0,4.0,9.0,0.44,9.0,16.0,0.56,3.0,8.0,0.37,0.0,0.0,N/A,141.0,0.0,4.0,8.0,0.5,12.0,16.0,0.75,1.0,1.0,1.0,1.0,1.0,1.0,64.0,Leandro Silva,841,0
1529,Charlie Brenneman,loss,2014-04-26,KO/TKO,2.0,0:21,2,621,0.0,13.0,21.0,0.61,35.0,44.0,0.8,2.0,4.0,0.5,0.0,0.0,N/A,130.0,1.0,16.0,21.0,0.76,20.0,25.0,0.8,0.0,3.0,0.0,0.0,0.0,N/A,58.0,Danny Castillo,337,0
1530,Charlie Brenneman,loss,2014-01-15,SUB,1.0,1:45,5,105,0.0,5.0,9.0,0.55,7.0,11.0,0.64,0.0,1.0,0.0,0.0,0.0,N/A,0.0,1.0,9.0,21.0,0.42,9.0,21.0,0.43,0.0,0.0,N/A,1.0,1.0,1.0,43.0,Beneil Dariush,135,0
1531,Charlie Brenneman,loss,2012-09-22,KO/TKO,1.0,0:45,2,45,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,N/A,0.0,0.0,N/A,0.0,1.0,7.0,15.0,0.46,7.0,15.0,0.47,0.0,0.0,N/A,0.0,0.0,N/A,2.0,Kyle Noke,829,0
1532,Charlie Brenneman,loss,2012-06-08,SUB,1.0,4:33,5,273,0.0,3.0,12.0,0.25,14.0,30.0,0.47,1.0,7.0,0.14,0.0,0.0,N/A,120.0,0.0,10.0,14.0,0.71,11.0,15.0,0.73,0.0,0.0,N/A,2.0,1.0,0.5,33.0,Erick Silva,443,0
1533,Charlie Brenneman,win,2012-01-20,U-DEC,3.0,5:00,6,1200,0.0,24.0,26.0,0.92,156.0,177.0,0.88,2.0,5.0,0.4,0.0,0.0,N/A,788.0,0.0,3.0,11.0,0.27,54.0,63.0,0.86,0.0,1.0,0.0,3.0,0.0,0,19.0,Daniel Roberts,327,1
1534,Charlie Brenneman,loss,2011-10-01,KO/TKO,1.0,2:49,2,169,0.0,1.0,2.0,0.5,1.0,2.0,0.5,0.0,1.0,0.0,0.0,0.0,N/A,0.0,1.0,16.0,20.0,0.8,38.0,43.0,0.88,0.0,0.0,N/A,0.0,0.0,N/A,134.0,Anthony Johnson,94,0
